Source,Library,Version
TC31-Full-Setup.3.1.4016.4,IecTypes,3.5.1.0
TC31-Full-Setup.3.1.4016.5,IecTypes,3.5.1.0
TC31-Full-Setup.3.1.4016.6,IecTypes,3.5.1.0
TC31-Full-Setup.3.1.4016.0,IecVarAccess Interfaces,3.5.3.60
TC31-Full-Setup.3.1.4016.1,IecVarAccess Interfaces,3.5.3.60
TC31-Full-Setup.3.1.4016.4,IecVarAccess Interfaces,3.5.3.60
TC31-Full-Setup.3.1.4016.5,IecVarAccess Interfaces,3.5.3.60
TC31-Full-Setup.3.1.4016.6,IecVarAccess Interfaces,3.5.3.60
TC31-Full-Setup.3.1.4016.0,Monitoring Data Interfaces,3.5.2.0
TC31-Full-Setup.3.1.4016.1,Monitoring Data Interfaces,3.5.2.0
TC31-Full-Setup.3.1.4016.4,Monitoring Data Interfaces,3.5.2.0
TC31-Full-Setup.3.1.4016.5,Monitoring Data Interfaces,3.5.2.0
TC31-Full-Setup.3.1.4016.6,Monitoring Data Interfaces,3.5.2.0
TC31-Full-Setup.3.1.4016.0,Plc Services,3.5.4.10
TC31-Full-Setup.3.1.4016.1,Plc Services,3.5.4.10
TC31-Full-Setup.3.1.4016.4,Plc Services,3.5.4.10
TC31-Full-Setup.3.1.4016.5,Plc Services,3.5.4.10
TC31-Full-Setup.3.1.4016.6,Plc Services,3.5.4.10
TC31-Full-Setup.3.1.4016.0,Recipe Management,3.5.4.0
TC31-Full-Setup.3.1.4016.1,Recipe Management,3.5.4.0
TC31-Full-Setup.3.1.4016.4,Recipe Management,3.5.4.0
TC31-Full-Setup.3.1.4016.5,Recipe Management,3.5.4.0
TC31-Full-Setup.3.1.4016.6,Recipe Management,3.5.4.0
TC31-Full-Setup.3.1.4016.0,StringUtils,3.5.4.0
TC31-Full-Setup.3.1.4016.1,StringUtils,3.5.4.0
TC31-Full-Setup.3.1.4016.4,StringUtils,3.5.4.0
TC31-Full-Setup.3.1.4016.5,StringUtils,3.5.4.0
TC31-Full-Setup.3.1.4016.6,StringUtils,3.5.4.0
TC31-Full-Setup.3.1.4016.0,SymbolicVarsBase,3.5.3.60
TC31-Full-Setup.3.1.4016.1,SymbolicVarsBase,3.5.3.60
TC31-Full-Setup.3.1.4016.4,SymbolicVarsBase,3.5.3.60
TC31-Full-Setup.3.1.4016.5,SymbolicVarsBase,3.5.3.60
TC31-Full-Setup.3.1.4016.6,SymbolicVarsBase,3.5.3.60
TC31-Full-Setup.3.1.4016.0,SysCpuHandling,3.5.2.0
TC31-Full-Setup.3.1.4016.1,SysCpuHandling,3.5.2.0
TC31-Full-Setup.3.1.4016.4,SysCpuHandling,3.5.2.0
TC31-Full-Setup.3.1.4016.5,SysCpuHandling,3.5.2.0
TC31-Full-Setup.3.1.4016.6,SysCpuHandling,3.5.2.0
TC31-Full-Setup.3.1.4016.0,SysDir,3.5.4.0
TC31-Full-Setup.3.1.4016.1,SysDir,3.5.4.0
TC31-Full-Setup.3.1.4016.4,SysDir,3.5.4.0
TC31-Full-Setup.3.1.4016.5,SysDir,3.5.4.0
TC31-Full-Setup.3.1.4016.6,SysDir,3.5.4.0
TC31-Full-Setup.3.1.4016.0,SysFile,3.5.4.0
TC31-Full-Setup.3.1.4016.1,SysFile,3.5.4.0
TC31-Full-Setup.3.1.4016.4,SysFile,3.5.4.0
TC31-Full-Setup.3.1.4016.5,SysFile,3.5.4.0
TC31-Full-Setup.3.1.4016.6,SysFile,3.5.4.0
TC31-Full-Setup.3.1.4016.0,SysMem,3.5.4.0
TC31-Full-Setup.3.1.4016.1,SysMem,3.5.4.0
TC31-Full-Setup.3.1.4016.4,SysMem,3.5.4.0
TC31-Full-Setup.3.1.4016.5,SysMem,3.5.4.0
TC31-Full-Setup.3.1.4016.6,SysMem,3.5.4.0
TC31-Full-Setup.3.1.4016.0,SysProcess,3.5.2.0
TC31-Full-Setup.3.1.4016.1,SysProcess,3.5.2.0
TC31-Full-Setup.3.1.4016.4,SysProcess,3.5.2.0
TC31-Full-Setup.3.1.4016.5,SysProcess,3.5.2.0
TC31-Full-Setup.3.1.4016.6,SysProcess,3.5.2.0
TC31-Full-Setup.3.1.4016.0,SysSem,3.3.2.50
TC31-Full-Setup.3.1.4016.1,SysSem,3.3.2.50
TC31-Full-Setup.3.1.4016.4,SysSem,3.3.2.50
TC31-Full-Setup.3.1.4016.5,SysSem,3.3.2.50
TC31-Full-Setup.3.1.4016.6,SysSem,3.3.2.50
TC31-Full-Setup.3.1.4016.0,SysShm,3.5.2.0
TC31-Full-Setup.3.1.4016.1,SysShm,3.5.2.0
TC31-Full-Setup.3.1.4016.4,SysShm,3.5.2.0
TC31-Full-Setup.3.1.4016.5,SysShm,3.5.2.0
TC31-Full-Setup.3.1.4016.6,SysShm,3.5.2.0
TC31-Full-Setup.3.1.4016.0,SysTarget,3.5.4.0
TC31-Full-Setup.3.1.4016.1,SysTarget,3.5.4.0
TC31-Full-Setup.3.1.4016.4,SysTarget,3.5.4.0
TC31-Full-Setup.3.1.4016.5,SysTarget,3.5.4.0
TC31-Full-Setup.3.1.4016.6,SysTarget,3.5.4.0
TC31-Full-Setup.3.1.4016.0,SysTask,3.5.2.0
TC31-Full-Setup.3.1.4016.1,SysTask,3.5.2.0
TC31-Full-Setup.3.1.4016.4,SysTask,3.5.2.0
TC31-Full-Setup.3.1.4016.5,SysTask,3.5.2.0
TC31-Full-Setup.3.1.4016.6,SysTask,3.5.2.0
TC31-Full-Setup.3.1.4016.0,SysTime,3.4.1.20
TC31-Full-Setup.3.1.4016.1,SysTime,3.4.1.20
TC31-Full-Setup.3.1.4016.4,SysTime,3.4.1.20
TC31-Full-Setup.3.1.4016.5,SysTime,3.4.1.20
TC31-Full-Setup.3.1.4016.6,SysTime,3.4.1.20
TC31-Full-Setup.3.1.4016.0,SysTimeCore,3.4.1.20
TC31-Full-Setup.3.1.4016.1,SysTimeCore,3.4.1.20
TC31-Full-Setup.3.1.4016.4,SysTimeCore,3.4.1.20
TC31-Full-Setup.3.1.4016.5,SysTimeCore,3.4.1.20
TC31-Full-Setup.3.1.4016.6,SysTimeCore,3.4.1.20
TC31-Full-Setup.3.1.4016.0,SysTimeRtc,3.5.1.0
TC31-Full-Setup.3.1.4016.1,SysTimeRtc,3.5.1.0
TC31-Full-Setup.3.1.4016.4,SysTimeRtc,3.5.1.0
TC31-Full-Setup.3.1.4016.5,SysTimeRtc,3.5.1.0
TC31-Full-Setup.3.1.4016.6,SysTimeRtc,3.5.1.0
TC31-Full-Setup.3.1.4016.0,SysTypes Interfaces,3.5.2.0
TC31-Full-Setup.3.1.4016.1,SysTypes Interfaces,3.5.2.0
TC31-Full-Setup.3.1.4016.4,SysTypes Interfaces,3.5.2.0
TC31-Full-Setup.3.1.4016.5,SysTypes Interfaces,3.5.2.0
TC31-Full-Setup.3.1.4016.6,SysTypes Interfaces,3.5.2.0
TC31-Full-Setup.3.1.4016.0,SysTypes2 Interfaces,3.5.4.0
TC31-Full-Setup.3.1.4016.1,SysTypes2 Interfaces,3.5.4.0
TC31-Full-Setup.3.1.4016.4,SysTypes2 Interfaces,3.5.4.0
TC31-Full-Setup.3.1.4016.5,SysTypes2 Interfaces,3.5.4.0
TC31-Full-Setup.3.1.4016.6,SysTypes2 Interfaces,3.5.4.0
TC31-Full-Setup.3.1.4016.0,Visu Interfaces,3.5.2.0
TC31-Full-Setup.3.1.4016.1,Visu Interfaces,3.5.2.0
TC31-Full-Setup.3.1.4016.4,Visu Interfaces,3.5.2.0
TC31-Full-Setup.3.1.4016.5,Visu Interfaces,3.5.2.0
TC31-Full-Setup.3.1.4016.6,Visu Interfaces,3.5.2.0
TC31-Full-Setup.3.1.4016.0,Visu User Mgmt Interfaces,3.5.2.0
TC31-Full-Setup.3.1.4016.1,Visu User Mgmt Interfaces,3.5.2.0
TC31-Full-Setup.3.1.4016.4,Visu User Mgmt Interfaces,3.5.2.0
TC31-Full-Setup.3.1.4016.5,Visu User Mgmt Interfaces,3.5.2.0
TC31-Full-Setup.3.1.4016.6,Visu User Mgmt Interfaces,3.5.2.0
TC31-Full-Setup.3.1.4016.0,VisuDialogs,3.5.2.0
TC31-Full-Setup.3.1.4016.1,VisuDialogs,3.5.2.0
TC31-Full-Setup.3.1.4016.4,VisuDialogs,3.5.2.0
TC31-Full-Setup.3.1.4016.5,VisuDialogs,3.5.2.0
TC31-Full-Setup.3.1.4016.0,VisuDialogs,3.5.4.0
TC31-Full-Setup.3.1.4016.1,VisuDialogs,3.5.4.0
TC31-Full-Setup.3.1.4016.4,VisuDialogs,3.5.4.0
TC31-Full-Setup.3.1.4016.5,VisuDialogs,3.5.4.0
TC31-Full-Setup.3.1.4016.6,VisuDialogs,3.5.4.0
TC31-Full-Setup.3.1.4016.0,VisuElem3DPath,3.5.4.0
TC31-Full-Setup.3.1.4016.1,VisuElem3DPath,3.5.4.0
TC31-Full-Setup.3.1.4016.4,VisuElem3DPath,3.5.4.0
TC31-Full-Setup.3.1.4016.5,VisuElem3DPath,3.5.4.0
TC31-Full-Setup.3.1.4016.6,VisuElem3DPath,3.5.4.0
TC31-Full-Setup.3.1.4016.0,VisuElemBase,3.5.4.0
TC31-Full-Setup.3.1.4016.1,VisuElemBase,3.5.4.0
TC31-Full-Setup.3.1.4016.4,VisuElemBase,3.5.4.0
TC31-Full-Setup.3.1.4016.5,VisuElemBase,3.5.4.0
TC31-Full-Setup.3.1.4016.6,VisuElemBase,3.5.4.0
TC31-Full-Setup.3.1.4016.0,VisuElemMeter,3.5.4.0
TC31-Full-Setup.3.1.4016.1,VisuElemMeter,3.5.4.0
TC31-Full-Setup.3.1.4016.4,VisuElemMeter,3.5.4.0
TC31-Full-Setup.3.1.4016.5,VisuElemMeter,3.5.4.0
TC31-Full-Setup.3.1.4016.6,VisuElemMeter,3.5.4.0
TC31-Full-Setup.3.1.4016.0,VisuElems,3.5.4.10
TC31-Full-Setup.3.1.4016.1,VisuElems,3.5.4.10
TC31-Full-Setup.3.1.4016.4,VisuElems,3.5.4.10
TC31-Full-Setup.3.1.4016.5,VisuElems,3.5.4.10
TC31-Full-Setup.3.1.4016.6,VisuElems,3.5.4.10
TC31-Full-Setup.3.1.4016.0,VisuElemsSpecialControls,3.5.4.10
TC31-Full-Setup.3.1.4016.1,VisuElemsSpecialControls,3.5.4.10
TC31-Full-Setup.3.1.4016.4,VisuElemsSpecialControls,3.5.4.10
TC31-Full-Setup.3.1.4016.5,VisuElemsSpecialControls,3.5.4.10
TC31-Full-Setup.3.1.4016.6,VisuElemsSpecialControls,3.5.4.10
TC31-Full-Setup.3.1.4016.0,VisuElemsWinControls,3.5.4.10
TC31-Full-Setup.3.1.4016.1,VisuElemsWinControls,3.5.4.10
TC31-Full-Setup.3.1.4016.4,VisuElemsWinControls,3.5.4.10
TC31-Full-Setup.3.1.4016.5,VisuElemsWinControls,3.5.4.10
TC31-Full-Setup.3.1.4016.6,VisuElemsWinControls,3.5.4.10
TC31-Full-Setup.3.1.4016.0,VisuElemTextEditor,3.5.4.0
TC31-Full-Setup.3.1.4016.1,VisuElemTextEditor,3.5.4.0
TC31-Full-Setup.3.1.4016.4,VisuElemTextEditor,3.5.4.0
TC31-Full-Setup.3.1.4016.5,VisuElemTextEditor,3.5.4.0
TC31-Full-Setup.3.1.4016.6,VisuElemTextEditor,3.5.4.0
TC31-Full-Setup.3.1.4016.0,VisuInputs,3.5.4.0
TC31-Full-Setup.3.1.4016.1,VisuInputs,3.5.4.0
TC31-Full-Setup.3.1.4016.4,VisuInputs,3.5.4.0
TC31-Full-Setup.3.1.4016.5,VisuInputs,3.5.4.0
TC31-Full-Setup.3.1.4016.6,VisuInputs,3.5.4.0
TC31-Full-Setup.3.1.4016.0,VisuNativeControl,3.5.4.0
TC31-Full-Setup.3.1.4016.1,VisuNativeControl,3.5.4.0
TC31-Full-Setup.3.1.4016.4,VisuNativeControl,3.5.4.0
TC31-Full-Setup.3.1.4016.5,VisuNativeControl,3.5.4.0
TC31-Full-Setup.3.1.4016.6,VisuNativeControl,3.5.4.0
TC31-Full-Setup.3.1.4016.0,VisuUserMgmt,3.5.4.0
TC31-Full-Setup.3.1.4016.1,VisuUserMgmt,3.5.4.0
TC31-Full-Setup.3.1.4016.4,VisuUserMgmt,3.5.4.0
TC31-Full-Setup.3.1.4016.5,VisuUserMgmt,3.5.4.0
TC31-Full-Setup.3.1.4016.6,VisuUserMgmt,3.5.4.0
